,id,atlas_id,name,acronym,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,color_hex_code,safe_name,beryl_id,cosmos_id
169,601,1065,Anterolateral visual area layer 6a,VISal6a,402,8,169,/997/8/567/688/695/315/669/402/601/,08858C,#08858C,Anterolateral visual area layer 6a,402,315
170,649,1071,Anterolateral visual area layer 6b,VISal6b,402,8,170,/997/8/567/688/695/315/669/402/649/,08858C,#08858C,Anterolateral visual area layer 6b,402,315
171,394,756,Anteromedial visual area,VISam,669,7,171,/997/8/567/688/695/315/669/394/,08858C,#08858C,Anteromedial visual area,394,315
172,281,1025,Anteromedial visual area layer 1,VISam1,394,8,172,/997/8/567/688/695/315/669/394/281/,08858C,#08858C,Anteromedial visual area layer 1,394,315
173,1066,1123,Anteromedial visual area layer 2/3,VISam2/3,394,8,173,/997/8/567/688/695/315/669/394/1066/,08858C,#08858C,Anteromedial visual area layer 2/3,394,315
174,401,1040,Anteromedial visual area layer 4,VISam4,394,8,174,/997/8/567/688/695/315/669/394/401/,08858C,#08858C,Anteromedial visual area layer 4,394,315
175,433,1044,Anteromedial visual area layer 5,VISam5,394,8,175,/997/8/567/688/695/315/669/394/433/,08858C,#08858C,Anteromedial visual area layer 5,394,315
176,1046,696,Anteromedial visual area layer 6a,VISam6a,394,8,176,/997/8/567/688/695/315/669/394/1046/,08858C,#08858C,Anteromedial visual area layer 6a,394,315
177,441,762,Anteromedial visual area layer 6b,VISam6b,394,8,177,/997/8/567/688/695/315/669/394/441/,08858C,#08858C,Anteromedial visual area layer 6b,394,315
178,409,758,Lateral visual area,VISl,669,7,178,/997/8/567/688/695/315/669/409/,08858C,#08858C,Lateral visual area,409,315
179,421,618,Lateral visual area layer 1,VISl1,409,8,179,/997/8/567/688/695/315/669/409/421/,08858C,#08858C,Lateral visual area layer 1,409,315
180,973,687,Lateral visual area layer 2/3,VISl2/3,409,8,180,/997/8/567/688/695/315/669/409/973/,08858C,#08858C,Lateral visual area layer 2/3,409,315
181,573,637,Lateral visual area layer 4,VISl4,409,8,181,/997/8/567/688/695/315/669/409/573/,08858C,#08858C,Lateral visual area layer 4,409,315
182,613,642,Lateral visual area layer 5,VISl5,409,8,182,/997/8/567/688/695/315/669/409/613/,08858C,#08858C,Lateral visual area layer 5,409,315
183,74,999,Lateral visual area layer 6a,VISl6a,409,8,183,/997/8/567/688/695/315/669/409/74/,08858C,#08858C,Lateral visual area layer 6a,409,315
184,121,1005,Lateral visual area layer 6b,VISl6b,409,8,184,/997/8/567/688/695/315/669/409/121/,08858C,#08858C,Lateral visual area layer 6b,409,315
185,385,755,Primary visual area,VISp,669,7,185,/997/8/567/688/695/315/669/385/,08858C,#08858C,Primary visual area,385,315
186,593,1064,Primary visual area layer 1,VISp1,385,8,186,/997/8/567/688/695/315/669/385/593/,08858C,#08858C,Primary visual area layer 1,385,315
187,821,951,Primary visual area layer 2/3,VISp2/3,385,8,187,/997/8/567/688/695/315/669/385/821/,08858C,#08858C,Primary visual area layer 2/3,385,315
188,721,1080,Primary visual area layer 4,VISp4,385,8,188,/997/8/567/688/695/315/669/385/721/,08858C,#08858C,Primary visual area layer 4,385,315
189,778,1087,Primary visual area layer 5,VISp5,385,8,189,/997/8/567/688/695/315/669/385/778/,08858C,#08858C,Primary visual area layer 5,385,315
190,33,428,Primary visual area layer 6a,VISp6a,385,8,190,/997/8/567/688/695/315/669/385/33/,08858C,#08858C,Primary visual area layer 6a,385,315
191,305,462,Primary visual area layer 6b,VISp6b,385,8,191,/997/8/567/688/695/315/669/385/305/,08858C,#08858C,Primary visual area layer 6b,385,315
192,425,760,Posterolateral visual area,VISpl,669,7,192,/997/8/567/688/695/315/669/425/,08858C,#08858C,Posterolateral visual area,425,315
193,750,942,Posterolateral visual area layer 1,VISpl1,425,8,193,/997/8/567/688/695/315/669/425/750/,08858C,#08858C,Posterolateral visual area layer 1,425,315
194,269,882,Posterolateral visual area layer 2/3,VISpl2/3,425,8,194,/997/8/567/688/695/315/669/425/269/,08858C,#08858C,Posterolateral visual area layer 2/3,425,315
195,869,957,Posterolateral visual area layer 4,VISpl4,425,8,195,/997/8/567/688/695/315/669/425/869/,08858C,#08858C,Posterolateral visual area layer 4,425,315
196,902,961,Posterolateral visual area layer 5,VISpl5,425,8,196,/997/8/567/688/695/315/669/425/902/,08858C,#08858C,Posterolateral visual area layer 5,425,315
197,377,1037,Posterolateral visual area layer 6a,VISpl6a,425,8,197,/997/8/567/688/695/315/669/425/377/,08858C,#08858C,Posterolateral visual area layer 6a,425,315
198,393,1039,Posterolateral visual area layer 6b,VISpl6b,425,8,198,/997/8/567/688/695/315/669/425/393/,08858C,#08858C,Posterolateral visual area layer 6b,425,315
199,533,915,posteromedial visual area,VISpm,669,7,199,/997/8/567/688/695/315/669/533/,08858C,#08858C,posteromedial visual area,533,315
200,805,383,posteromedial visual area layer 1,VISpm1,533,8,200,/997/8/567/688/695/315/669/533/805/,08858C,#08858C,posteromedial visual area layer 1,533,315
201,41,995,posteromedial visual area layer 2/3,VISpm2/3,533,8,201,/997/8/567/688/695/315/669/533/41/,08858C,#08858C,posteromedial visual area layer 2/3,533,315
202,501,628,posteromedial visual area layer 4,VISpm4,533,8,202,/997/8/567/688/695/315/669/533/501/,08858C,#08858C,posteromedial visual area layer 4,533,315
203,565,636,posteromedial visual area layer 5,VISpm5,533,8,203,/997/8/567/688/695/315/669/533/565/,08858C,#08858C,posteromedial visual area layer 5,533,315
204,257,456,posteromedial visual area layer 6a,VISpm6a,533,8,204,/997/8/567/688/695/315/669/533/257/,08858C,#08858C,posteromedial visual area layer 6a,533,315
205,469,624,posteromedial visual area layer 6b,VISpm6b,533,8,205,/997/8/567/688/695/315/669/533/469/,08858C,#08858C,posteromedial visual area layer 6b,533,315
206,312782574,-2,Laterointermediate area,VISli,669,7,206,/997/8/567/688/695/315/669/312782574/,08858C,#08858C,Laterointermediate area,312782574,315
207,312782578,-2,Laterointermediate area layer 1,VISli1,312782574,8,207,/997/8/567/688/695/315/669/312782574/312782578/,08858C,#08858C,Laterointermediate area layer 1,312782574,315
208,312782582,-2,Laterointermediate area layer 2/3,VISli2/3,312782574,8,208,/997/8/567/688/695/315/669/312782574/312782582/,08858C,#08858C,Laterointermediate area layer 2/3,312782574,315
209,312782586,-2,Laterointermediate area layer 4,VISli4,312782574,8,209,/997/8/567/688/695/315/669/312782574/312782586/,08858C,#08858C,Laterointermediate area layer 4,312782574,315
210,312782590,-2,Laterointermediate area layer 5,VISli5,312782574,8,210,/997/8/567/688/695/315/669/312782574/312782590/,08858C,#08858C,Laterointermediate area layer 5,312782574,315
211,312782594,-2,Laterointermediate area layer 6a,VISli6a,312782574,8,211,/997/8/567/688/695/315/669/312782574/312782594/,08858C,#08858C,Laterointermediate area layer 6a,312782574,315
212,312782598,-2,Laterointermediate area layer 6b,VISli6b,312782574,8,212,/997/8/567/688/695/315/669/312782574/312782598/,08858C,#08858C,Laterointermediate area layer 6b,312782574,315
213,312782628,-2,Postrhinal area,VISpor,669,7,213,/997/8/567/688/695/315/669/312782628/,08858C,#08858C,Postrhinal area,312782628,315
214,312782632,-2,Postrhinal area layer 1,VISpor1,312782628,8,214,/997/8/567/688/695/315/669/312782628/312782632/,08858C,#08858C,Postrhinal area layer 1,312782628,315
215,312782636,-2,Postrhinal area layer 2/3,VISpor2/3,312782628,8,215,/997/8/567/688/695/315/669/312782628/312782636/,08858C,#08858C,Postrhinal area layer 2/3,312782628,315
216,312782640,-2,Postrhinal area layer 4,VISpor4,312782628,8,216,/997/8/567/688/695/315/669/312782628/312782640/,08858C,#08858C,Postrhinal area layer 4,312782628,315
217,312782644,-2,Postrhinal area layer 5,VISpor5,312782628,8,217,/997/8/567/688/695/315/669/312782628/312782644/,08858C,#08858C,Postrhinal area layer 5,312782628,315
218,312782648,-2,Postrhinal area layer 6a,VISpor6a,312782628,8,218,/997/8/567/688/695/315/669/312782628/312782648/,08858C,#08858C,Postrhinal area layer 6a,312782628,315
219,312782652,-2,Postrhinal area layer 6b,VISpor6b,312782628,8,219,/997/8/567/688/695/315/669/312782628/312782652/,08858C,#08858C,Postrhinal area layer 6b,312782628,315
220,31,3,Anterior cingulate area,ACA,315,6,220,/997/8/567/688/695/315/31/,40A666,#40A666,Anterior cingulate area,997,315
221,572,1061,Anterior cingulate area layer 1,ACA1,31,7,221,/997/8/567/688/695/315/31/572/,40A666,#40A666,Anterior cingulate area layer 1,997,315
222,1053,1121,Anterior cingulate area layer 2/3,ACA2/3,31,7,222,/997/8/567/688/695/315/31/1053/,40A666,#40A666,Anterior cingulate area layer 2/3,997,315
223,739,1082,Anterior cingulate area layer 5,ACA5,31,7,223,/997/8/567/688/695/315/31/739/,40A666,#40A666,Anterior cingulate area layer 5,997,315
224,179,1012,Anterior cingulate area layer 6a,ACA6a,31,7,224,/997/8/567/688/695/315/31/179/,40A666,#40A666,Anterior cingulate area layer 6a,997,315
225,227,1018,Anterior cingulate area layer 6b,ACA6b,31,7,225,/997/8/567/688/695/315/31/227/,40A666,#40A666,Anterior cingulate area layer 6b,997,315
226,39,4,Anterior cingulate area dorsal part,ACAd,31,7,226,/997/8/567/688/695/315/31/39/,40A666,#40A666,Anterior cingulate area dorsal part,39,315
227,935,965,Anterior cingulate area dorsal part layer 1,ACAd1,39,8,227,/997/8/567/688/695/315/31/39/935/,40A666,#40A666,Anterior cingulate area dorsal part layer 1,39,315
228,211,1016,Anterior cingulate area dorsal part layer 2/3,ACAd2/3,39,8,228,/997/8/567/688/695/315/31/39/211/,40A666,#40A666,Anterior cingulate area dorsal part layer 2/3,39,315
229,1015,975,Anterior cingulate area dorsal part layer 5,ACAd5,39,8,229,/997/8/567/688/695/315/31/39/1015/,40A666,#40A666,Anterior cingulate area dorsal part layer 5,39,315
230,919,963,Anterior cingulate area dorsal part layer 6a,ACAd6a,39,8,230,/997/8/567/688/695/315/31/39/919/,40A666,#40A666,Anterior cingulate area dorsal part layer 6a,39,315
231,927,964,Anterior cingulate area dorsal part layer 6b,ACAd6b,39,8,231,/997/8/567/688/695/315/31/39/927/,40A666,#40A666,Anterior cingulate area dorsal part layer 6b,39,315
232,48,5,Anterior cingulate area ventral part,ACAv,31,7,232,/997/8/567/688/695/315/31/48/,40A666,#40A666,Anterior cingulate area ventral part,48,315
233,588,1063,Anterior cingulate area ventral part layer 1,ACAv1,48,8,233,/997/8/567/688/695/315/31/48/588/,40A666,#40A666,Anterior cingulate area ventral part layer 1,48,315
234,296,885,Anterior cingulate area ventral part layer 2/3,ACAv2/3,48,8,234,/997/8/567/688/695/315/31/48/296/,40A666,#40A666,Anterior cingulate area ventral part layer 2/3,48,315
235,772,1086,Anterior cingulate area ventral part layer 5,ACAv5,48,8,235,/997/8/567/688/695/315/31/48/772/,40A666,#40A666,Anterior cingulate area ventral part layer 5,48,315
236,810,1091,Anterior cingulate area ventral part 6a,ACAv6a,48,8,236,/997/8/567/688/695/315/31/48/810/,40A666,#40A666,Anterior cingulate area ventral part 6a,48,315
237,819,1092,Anterior cingulate area ventral part 6b,ACAv6b,48,8,237,/997/8/567/688/695/315/31/48/819/,40A666,#40A666,Anterior cingulate area ventral part 6b,48,315
238,972,262,Prelimbic area,PL,315,6,238,/997/8/567/688/695/315/972/,2FA850,#2FA850,Prelimbic area,972,315
239,171,1011,Prelimbic area layer 1,PL1,972,7,239,/997/8/567/688/695/315/972/171/,2FA850,#2FA850,Prelimbic area layer 1,972,315
240,195,1014,Prelimbic area layer 2,PL2,972,7,240,/997/8/567/688/695/315/972/195/,2FA850,#2FA850,Prelimbic area layer 2,972,315
241,304,886,Prelimbic area layer 2/3,PL2/3,972,7,241,/997/8/567/688/695/315/972/304/,2FA850,#2FA850,Prelimbic area layer 2/3,972,315
242,363,1035,Prelimbic area layer 5,PL5,972,7,242,/997/8/567/688/695/315/972/363/,2FA850,#2FA850,Prelimbic area layer 5,972,315
243,84,1000,Prelimbic area layer 6a,PL6a,972,7,243,/997/8/567/688/695/315/972/84/,2FA850,#2FA850,Prelimbic area layer 6a,972,315
244,132,1006,Prelimbic area layer 6b,PL6b,972,7,244,/997/8/567/688/695/315/972/132/,2FA850,#2FA850,Prelimbic area layer 6b,972,315
245,44,146,Infralimbic area,ILA,315,6,245,/997/8/567/688/695/315/44/,59B363,#59B363,Infralimbic area,44,315
246,707,1078,Infralimbic area layer 1,ILA1,44,7,246,/997/8/567/688/695/315/44/707/,59B363,#59B363,Infralimbic area layer 1,44,315
247,747,1083,Infralimbic area layer 2,ILA2,44,7,247,/997/8/567/688/695/315/44/747/,59B363,#59B363,Infralimbic area layer 2,44,315
248,556,1059,Infralimbic area layer 2/3,ILA2/3,44,7,248,/997/8/567/688/695/315/44/556/,59B363,#59B363,Infralimbic area layer 2/3,44,315
249,827,1093,Infralimbic area layer 5,ILA5,44,7,249,/997/8/567/688/695/315/44/827/,59B363,#59B363,Infralimbic area layer 5,44,315
250,1054,980,Infralimbic area layer 6a,ILA6a,44,7,250,/997/8/567/688/695/315/44/1054/,59B363,#59B363,Infralimbic area layer 6a,44,315
251,1081,983,Infralimbic area layer 6b,ILA6b,44,7,251,/997/8/567/688/695/315/44/1081/,59B363,#59B363,Infralimbic area layer 6b,44,315
252,714,230,Orbital area,ORB,315,6,252,/997/8/567/688/695/315/714/,248A5E,#248A5E,Orbital area,997,315
253,264,881,Orbital area layer 1,ORB1,714,7,253,/997/8/567/688/695/315/714/264/,248A5E,#248A5E,Orbital area layer 1,997,315
254,492,1051,Orbital area layer 2/3,ORB2/3,714,7,254,/997/8/567/688/695/315/714/492/,248A5E,#248A5E,Orbital area layer 2/3,997,315
255,352,892,Orbital area layer 5,ORB5,714,7,255,/997/8/567/688/695/315/714/352/,248A5E,#248A5E,Orbital area layer 5,997,315
256,476,1049,Orbital area layer 6a,ORB6a,714,7,256,/997/8/567/688/695/315/714/476/,248A5E,#248A5E,Orbital area layer 6a,997,315
257,516,1054,Orbital area layer 6b,ORB6b,714,7,257,/997/8/567/688/695/315/714/516/,248A5E,#248A5E,Orbital area layer 6b,997,315
258,723,231,Orbital area lateral part,ORBl,714,7,258,/997/8/567/688/695/315/714/723/,248A5E,#248A5E,Orbital area lateral part,723,315
259,448,621,Orbital area lateral part layer 1,ORBl1,723,8,259,/997/8/567/688/695/315/714/723/448/,248A5E,#248A5E,Orbital area lateral part layer 1,723,315
260,412,1041,Orbital area lateral part layer 2/3,ORBl2/3,723,8,260,/997/8/567/688/695/315/714/723/412/,248A5E,#248A5E,Orbital area lateral part layer 2/3,723,315
261,630,644,Orbital area lateral part layer 5,ORBl5,723,8,261,/997/8/567/688/695/315/714/723/630/,248A5E,#248A5E,Orbital area lateral part layer 5,723,315
262,440,620,Orbital area lateral part layer 6a,ORBl6a,723,8,262,/997/8/567/688/695/315/714/723/440/,248A5E,#248A5E,Orbital area lateral part layer 6a,723,315
263,488,626,Orbital area lateral part layer 6b,ORBl6b,723,8,263,/997/8/567/688/695/315/714/723/488/,248A5E,#248A5E,Orbital area lateral part layer 6b,723,315
264,731,232,Orbital area medial part,ORBm,714,7,264,/997/8/567/688/695/315/714/731/,248A5E,#248A5E,Orbital area medial part,731,315
265,484,1050,Orbital area medial part layer 1,ORBm1,731,8,265,/997/8/567/688/695/315/714/731/484/,248A5E,#248A5E,Orbital area medial part layer 1,731,315
266,524,1055,Orbital area medial part layer 2,ORBm2,731,8,266,/997/8/567/688/695/315/714/731/524/,248A5E,#248A5E,Orbital area medial part layer 2,731,315
267,582,638,Orbital area medial part layer 2/3,ORBm2/3,731,8,267,/997/8/567/688/695/315/714/731/582/,248A5E,#248A5E,Orbital area medial part layer 2/3,731,315
268,620,1067,Orbital area medial part layer 5,ORBm5,731,8,268,/997/8/567/688/695/315/714/731/620/,248A5E,#248A5E,Orbital area medial part layer 5,731,315
269,910,962,Orbital area medial part layer 6a,ORBm6a,731,8,269,/997/8/567/688/695/315/714/731/910/,248A5E,#248A5E,Orbital area medial part layer 6a,731,315
270,527696977,-2,Orbital area medial part layer 6b,ORBm6b,731,8,270,/997/8/567/688/695/315/714/731/527696977/,248A5E,#248A5E,Orbital area medial part layer 6b,731,315
271,738,233,Orbital area ventral part,ORBv,714,7,271,/997/8/567/688/695/315/714/738/,248A5E,#248A5E,Orbital area ventral part,738,315
272,746,234,Orbital area ventrolateral part,ORBvl,714,7,272,/997/8/567/688/695/315/714/746/,248A5E,#248A5E,Orbital area ventrolateral part,746,315
273,969,1111,Orbital area ventrolateral part layer 1,ORBvl1,746,8,273,/997/8/567/688/695/315/714/746/969/,248A5E,#248A5E,Orbital area ventrolateral part layer 1,746,315
274,288,884,Orbital area ventrolateral part layer 2/3,ORBvl2/3,746,8,274,/997/8/567/688/695/315/714/746/288/,248A5E,#248A5E,Orbital area ventrolateral part layer 2/3,746,315
275,1125,1130,Orbital area ventrolateral part layer 5,ORBvl5,746,8,275,/997/8/567/688/695/315/714/746/1125/,248A5E,#248A5E,Orbital area ventrolateral part layer 5,746,315
276,608,924,Orbital area ventrolateral part layer 6a,ORBvl6a,746,8,276,/997/8/567/688/695/315/714/746/608/,248A5E,#248A5E,Orbital area ventrolateral part layer 6a,746,315
277,680,933,Orbital area ventrolateral part layer 6b,ORBvl6b,746,8,277,/997/8/567/688/695/315/714/746/680/,248A5E,#248A5E,Orbital area ventrolateral part layer 6b,746,315
278,95,11,Agranular insular area,AI,315,6,278,/997/8/567/688/695/315/95/,219866,#219866,Agranular insular area,997,315
279,104,12,Agranular insular area dorsal part,AId,95,7,279,/997/8/567/688/695/315/95/104/,219866,#219866,Agranular insular area dorsal part,104,315
280,996,1114,Agranular insular area dorsal part layer 1,AId1,104,8,280,/997/8/567/688/695/315/95/104/996/,219866,#219866,Agranular insular area dorsal part layer 1,104,315
281,328,889,Agranular insular area dorsal part layer 2/3,AId2/3,104,8,281,/997/8/567/688/695/315/95/104/328/,219866,#219866,Agranular insular area dorsal part layer 2/3,104,315
282,1101,1127,Agranular insular area dorsal part layer 5,AId5,104,8,282,/997/8/567/688/695/315/95/104/1101/,219866,#219866,Agranular insular area dorsal part layer 5,104,315
283,783,946,Agranular insular area dorsal part layer 6a,AId6a,104,8,283,/997/8/567/688/695/315/95/104/783/,219866,#219866,Agranular insular area dorsal part layer 6a,104,315
284,831,952,Agranular insular area dorsal part layer 6b,AId6b,104,8,284,/997/8/567/688/695/315/95/104/831/,219866,#219866,Agranular insular area dorsal part layer 6b,104,315
285,111,13,Agranular insular area posterior part,AIp,95,7,285,/997/8/567/688/695/315/95/111/,219866,#219866,Agranular insular area posterior part,111,315
286,120,863,Agranular insular area posterior part layer 1,AIp1,111,8,286,/997/8/567/688/695/315/95/111/120/,219866,#219866,Agranular insular area posterior part layer 1,111,315
287,163,1010,Agranular insular area posterior part layer 2/3,AIp2/3,111,8,287,/997/8/567/688/695/315/95/111/163/,219866,#219866,Agranular insular area posterior part layer 2/3,111,315
288,344,891,Agranular insular area posterior part layer 5,AIp5,111,8,288,/997/8/567/688/695/315/95/111/344/,219866,#219866,Agranular insular area posterior part layer 5,111,315
289,314,1029,Agranular insular area posterior part layer 6a,AIp6a,111,8,289,/997/8/567/688/695/315/95/111/314/,219866,#219866,Agranular insular area posterior part layer 6a,111,315
